name;height_m;in_service;type;p_i__barg;T_i;T_source;bus_ID;slack_bus;m_dot_i__kg_per_s;demand_m3_per_a;sink_name;sink_scaling;sink_type;sink_profile_id;x_coord;y_coord;source_bus;T_i_source
"CON00038A5F281E877727";148.78;"true";"junction";1;283.15;283.15;601;0;0;0;NaN;0;NaN;NaN;3417233.33532;5369106.10744;0;0
"CON0004E35F281E8A5AB5";149.25;"true";"junction";1;283.15;283.15;602;0;0;0;NaN;0;NaN;NaN;3417158.86401;5369128.755;0;0
"CON0004E45F281E8A5CC4";149.13;"true";"junction";1;283.15;283.15;603;0;0;0;NaN;0;NaN;NaN;3417178.16422;5369122.88559;0;0
"CON0004E65F281E8A615E";148.92;"true";"junction";1;283.15;283.15;604;0;0;0;NaN;0;NaN;NaN;3417211.8122;5369112.65286;0;0
"CON0004E75F281E8A6366";148.73;"true";"junction";1;283.15;283.15;605;0;0;0;NaN;0;NaN;NaN;3417241.74545;5369103.54982;0;0
"CON0004E95F281E8A6794";149.03;"true";"junction";1;283.15;283.15;606;0;0;0;NaN;0;NaN;NaN;3417194.08591;5369118.04362;0;0
"CON0004EA5F281E8A6997";148.72;"true";"junction";1;283.15;283.15;607;0;0;0;NaN;0;NaN;NaN;3417243.54794;5369103.00167;0;0
"CON0004EC5F281E8A6D93";148.62;"true";"junction";1;283.15;283.15;608;0;0;0;NaN;0;NaN;NaN;3417258.39171;5369098.48751;0;0
"CON0004ED5F281E8A7018";148.69;"true";"junction";1;283.15;283.15;609;0;0;0;NaN;0;NaN;NaN;3417247.72285;5369101.73203;0;0
"CON0001BF5F281E83E95C";150.52;"true";"junction";1;283.15;283.15;610;0;0;0;NaN;0;NaN;NaN;3417856.38206;5369468.08294;0;0
"CON0001EC5F281E84342E";150.53;"true";"junction";1;283.15;283.15;611;0;0;0;NaN;0;NaN;NaN;3417856.17293;5369469.52401;0;0
"CON0002445F281E84CCEA";150.52;"true";"junction";1;283.15;283.15;612;0;0;0;NaN;0;NaN;NaN;3417856.97811;5369463.97575;0;0
"CON0002555F281E84EFCB";150.49;"true";"junction";1;283.15;283.15;613;0;0;0;NaN;0;NaN;NaN;3417859.32207;5369447.82431;0;0
"CON0002EC5F281E861DCE";150.52;"true";"junction";1;283.15;283.15;614;0;0;0;NaN;0;NaN;NaN;3417856.64328;5369466.28298;0;0
"CON0002F45F281E86386D";150.5;"true";"junction";1;283.15;283.15;615;0;0;0;NaN;0;NaN;NaN;3417858.32745;5369454.67787;0;0
"CON0003CE5F281E87EE04";150.49;"true";"junction";1;283.15;283.15;616;0;0;0;NaN;0;NaN;NaN;3417859.13628;5369449.10452;0;0
"CON0003FE5F281E8848CF";150.51;"true";"junction";1;283.15;283.15;617;0;0;0;NaN;0;NaN;NaN;3417857.7595;5369458.59144;0;0
"CON0003FF5F281E884AA6";150.49;"true";"junction";1;283.15;283.15;618;0;0;0;NaN;0;NaN;NaN;3417858.92105;5369450.58759;0;0
"CON0004B45F281E89F067";150.49;"true";"junction";1;283.15;283.15;619;0;0;0;NaN;0;NaN;NaN;3417858.62383;5369452.63566;0;0
"CON0004B55F281E89F23C";150.51;"true";"junction";1;283.15;283.15;620;0;0;0;NaN;0;NaN;NaN;3417857.14063;5369462.85585;0;0
"CON00019F5F281E83A592";149.81;"true";"junction";1;283.15;283.15;621;0;0;0;NaN;0;NaN;NaN;3417623.86893;5369239.36515;0;0
"CON0002025F281E845789";149.79;"true";"junction";1;283.15;283.15;622;0;0;0;NaN;0;NaN;NaN;3417619.65374;5369240.33251;0;0
"CON00020B5F281E84684A";149.65;"true";"junction";1;283.15;283.15;623;0;0;0;NaN;0;NaN;NaN;3417597.01322;5369245.52836;0;0
"CON0002575F281E84F2EC";149.72;"true";"junction";1;283.15;283.15;624;0;0;0;NaN;0;NaN;NaN;3417608.8068;5369242.82181;0;0
"CON0003A55F281E87A733";149.58;"true";"junction";1;283.15;283.15;625;0;0;0;NaN;0;NaN;NaN;3417583.71574;5369248.58005;0;0
"CON0001A05F281E83A733";150.35;"true";"junction";1;283.15;283.15;626;0;0;0;NaN;0;NaN;NaN;3417913.33579;5369042.32609;0;0
"CON0001C85F281E84F9C5";150.27;"true";"junction";1;283.15;283.15;627;0;0;0;NaN;0;NaN;NaN;3417872.35875;5369034.47427;0;0
"CON0002375F281E84B8E7";150.3;"true";"junction";1;283.15;283.15;628;0;0;0;NaN;0;NaN;NaN;3417889.08241;5369037.67878;0;0
"CON0002E75F281E860864";150.28;"true";"junction";1;283.15;283.15;629;0;0;0;NaN;0;NaN;NaN;3417879.23551;5369035.79196;0;0
"CON0004465F281E88DA5E";150.25;"true";"junction";1;283.15;283.15;630;0;0;0;NaN;0;NaN;NaN;3417860.62055;5369032.22505;0;0
"CON00044A5F281E88E2D4";150.27;"true";"junction";1;283.15;283.15;631;0;0;0;NaN;0;NaN;NaN;3417870.11349;5369034.04404;0;0
"CON00044B5F281E88E4F7";150.34;"true";"junction";1;283.15;283.15;632;0;0;0;NaN;0;NaN;NaN;3417909.6842;5369041.62639;0;0
"CON00044C5F281E88E770";150.32;"true";"junction";1;283.15;283.15;633;0;0;0;NaN;0;NaN;NaN;3417901.42264;5369040.04335;0;0
"CON0004A05F281E89C706";150.32;"true";"junction";1;283.15;283.15;634;0;0;0;NaN;0;NaN;NaN;3417898.00998;5369039.38944;0;0
"CON0004A25F281E89CAE5";150.37;"true";"junction";1;283.15;283.15;635;0;0;0;NaN;0;NaN;NaN;3417925.55134;5369044.66678;0;0
"CON0001A15F281E83A8D2";148.64;"true";"junction";1;283.15;283.15;636;0;0;0;NaN;0;NaN;NaN;3417106.71506;5369287.80082;0;0
"CON0001A55F281E83B49B";148.48;"true";"junction";1;283.15;283.15;637;0;0;0;NaN;0;NaN;NaN;3417084.43906;5369306.07026;0;0
"CON0001DD5F281E8419EA";148.79;"true";"junction";1;283.15;283.15;638;0;0;0;NaN;0;NaN;NaN;3417126.31861;5369271.72315;0;0
"CON0001E95F281E842EF8";148.63;"true";"junction";1;283.15;283.15;639;0;0;0;NaN;0;NaN;NaN;3417105.4412;5369288.84556;0;0
"CON0001F95F281E8449C7";148.66;"true";"junction";1;283.15;283.15;640;0;0;0;NaN;0;NaN;NaN;3417108.64829;5369286.2153;0;0
"CON0002105F281E847047";148.44;"true";"junction";1;283.15;283.15;641;0;0;0;NaN;0;NaN;NaN;3417079.39185;5369310.20969;0;0
"CON0002255F281E8497F1";148.59;"true";"junction";1;283.15;283.15;642;0;0;0;NaN;0;NaN;NaN;3417099.70698;5369293.54843;0;0
"CON0002F65F281E864155";148.45;"true";"junction";1;283.15;283.15;643;0;0;0;NaN;0;NaN;NaN;3417080.26578;5369309.49294;0;0
"CON0002F75F281E864318";148.43;"true";"junction";1;283.15;283.15;644;0;0;0;NaN;0;NaN;NaN;3417077.88306;5369311.4471;0;0
"CON0002F95F281E8646F3";148.41;"true";"junction";1;283.15;283.15;645;0;0;0;NaN;0;NaN;NaN;3417075.81482;5369313.14335;0;0
"CON0002FA5F281E8648C5";148.39;"true";"junction";1;283.15;283.15;646;0;0;0;NaN;0;NaN;NaN;3417072.55181;5369315.81948;0;0
"CON00031D5F281E86890F";148.97;"true";"junction";1;283.15;283.15;647;0;0;0;NaN;0;NaN;NaN;3417151.34612;5369251.19708;0;0
"CON00031E5F281E868ABC";148.96;"true";"junction";1;283.15;283.15;648;0;0;0;NaN;0;NaN;NaN;3417149.33152;5369252.84934;0;0
"CON0003695F281E873F1E";148.85;"true";"junction";1;283.15;283.15;649;0;0;0;NaN;0;NaN;NaN;3417134.91502;5369264.67289;0;0
"CON00036B5F281E874266";148.83;"true";"junction";1;283.15;283.15;650;0;0;0;NaN;0;NaN;NaN;3417131.90444;5369267.14199;0;0
"CON00036C5F281E874404";148.78;"true";"junction";1;283.15;283.15;651;0;0;0;NaN;0;NaN;NaN;3417125.52578;5369272.37339;0;0
"CON00036D5F281E8745D9";148.77;"true";"junction";1;283.15;283.15;652;0;0;0;NaN;0;NaN;NaN;3417123.52783;5369274.01199;0;0
"CON00036F5F281E8748FC";148.61;"true";"junction";1;283.15;283.15;653;0;0;0;NaN;0;NaN;NaN;3417102.26234;5369291.45267;0;0
"CON0003715F281E874C1F";148.74;"true";"junction";1;283.15;283.15;654;0;0;0;NaN;0;NaN;NaN;3417119.80126;5369277.0683;0;0
"CON0003725F281E874E05";148.54;"true";"junction";1;283.15;283.15;655;0;0;0;NaN;0;NaN;NaN;3417092.28641;5369299.63434;0;0
"CON0003735F281E874FBC";148.71;"true";"junction";1;283.15;283.15;656;0;0;0;NaN;0;NaN;NaN;3417116.44416;5369279.82159;0;0
"CON0003915F281E8783B0";148.75;"true";"junction";1;283.15;283.15;657;0;0;0;NaN;0;NaN;NaN;3417120.95894;5369276.11884;0;0
"CON0003925F281E878598";148.56;"true";"junction";1;283.15;283.15;658;0;0;0;NaN;0;NaN;NaN;3417095.75203;5369296.79204;0;0
"CON0003935F281E878724";148.38;"true";"junction";1;283.15;283.15;659;0;0;0;NaN;0;NaN;NaN;3417070.52694;5369317.48015;0;0
"CON0004BD5F281E8A0276";148.55;"true";"junction";1;283.15;283.15;660;0;0;0;NaN;0;NaN;NaN;3417093.80816;5369298.38628;0;0
"CON0004BE5F281E8A0424";148.91;"true";"junction";1;283.15;283.15;661;0;0;0;NaN;0;NaN;NaN;3417142.61833;5369258.3551;0;0
"CON0004D85F281E8A3D60";148.68;"true";"junction";1;283.15;283.15;662;0;0;0;NaN;0;NaN;NaN;3417111.87594;5369283.56817;0;0
"CON0001A35F281E83B161";148.82;"true";"junction";1;283.15;283.15;663;0;0;0;NaN;0;NaN;NaN;3417112.90561;5369433.78309;0;0
"CON0001A65F281E83B602";150.96;"true";"junction";1;283.15;283.15;664;0;0;0;NaN;0;NaN;NaN;3418165.65828;5369053.39341;0;0
"CON0001AF5F281E83C374";151.07;"true";"junction";1;283.15;283.15;665;0;0;0;NaN;0;NaN;NaN;3418213.70645;5369060.81096;0;0
"CON0001D75F281E841100";151.09;"true";"junction";1;283.15;283.15;666;0;0;0;NaN;0;NaN;NaN;3418222.29675;5369062.13711;0;0
"CON0002055F281E845BFE";151.02;"true";"junction";1;283.15;283.15;667;0;0;0;NaN;0;NaN;NaN;3418189.20771;5369057.02891;0;0
"CON00022D5F281E84A77B";151.09;"true";"junction";1;283.15;283.15;668;0;0;0;NaN;0;NaN;NaN;3418220.00958;5369061.78402;0;0
"CON0002605F281E850217";150.98;"true";"junction";1;283.15;283.15;669;0;0;0;NaN;0;NaN;NaN;3418173.52921;5369054.60851;0;0
"CON0002815F281E853F11";151.1;"true";"junction";1;283.15;283.15;670;0;0;0;NaN;0;NaN;NaN;3418224.06917;5369062.41073;0;0
"CON0002835F281E854262";150.98;"true";"junction";1;283.15;283.15;671;0;0;0;NaN;0;NaN;NaN;3418171.61104;5369054.31239;0;0
"CON0005AD5F281E8D07FF";151.04;"true";"junction";1;283.15;283.15;672;0;0;0;NaN;0;NaN;NaN;3418197.82931;5369058.35989;0;0
"CON0001A85F281E83B924";149.75;"true";"junction";1;283.15;283.15;673;0;0;0;NaN;0;NaN;NaN;3417699.04606;5369232.33044;0;0
"CON0001B35F281E83CD6C";149.74;"true";"junction";1;283.15;283.15;674;0;0;0;NaN;0;NaN;NaN;3417690.91329;5369230.87373;0;0
"CON0001C05F281E83EB74";149.77;"true";"junction";1;283.15;283.15;675;0;0;0;NaN;0;NaN;NaN;3417707.27991;5369233.80526;0;0
"CON0002015F281E84561E";149.81;"true";"junction";1;283.15;283.15;676;0;0;0;NaN;0;NaN;NaN;3417724.54681;5369236.89804;0;0
"CON00042D5F281E88A35B";149.73;"true";"junction";1;283.15;283.15;677;0;0;0;NaN;0;NaN;NaN;3417685.1374;5369229.83918;0;0
"CON00042E5F281E88A602";149.74;"true";"junction";1;283.15;283.15;678;0;0;0;NaN;0;NaN;NaN;3417692.3921;5369231.13861;0;0
"CON0001AB5F281E83BD87";149.54;"true";"junction";1;283.15;283.15;679;0;0;0;NaN;0;NaN;NaN;3417540.8766;5369179.7422;0;0
"CON0001FA5F281E844B60";149.56;"true";"junction";1;283.15;283.15;680;0;0;0;NaN;0;NaN;NaN;3417543.02241;5369195.00942;0;0
"CON0002155F281E847B55";149.55;"true";"junction";1;283.15;283.15;681;0;0;0;NaN;0;NaN;NaN;3417542.03034;5369187.95096;0;0
"CON0002295F281E84A128";149.52;"true";"junction";1;283.15;283.15;682;0;0;0;NaN;0;NaN;NaN;3417538.14087;5369160.2777;0;0
"CON0002385F281E84BA4C";149.52;"true";"junction";1;283.15;283.15;683;0;0;0;NaN;0;NaN;NaN;3417537.753;5369157.518;0;0
"CON0002585F281E84F47C";149.55;"true";"junction";1;283.15;283.15;684;0;0;0;NaN;0;NaN;NaN;3417541.78094;5369186.17652;0;0
"CON0004205F281E888776";149.57;"true";"junction";1;283.15;283.15;685;0;0;0;NaN;0;NaN;NaN;3417545.1339;5369210.03256;0;0
"CON0004235F281E888D7D";149.57;"true";"junction";1;283.15;283.15;686;0;0;0;NaN;0;NaN;NaN;3417545.41506;5369212.03295;0;0
"CON0004245F281E888F74";149.53;"true";"junction";1;283.15;283.15;687;0;0;0;NaN;0;NaN;NaN;3417538.4848;5369162.72472;0;0
"CON0004265F281E88935D";149.53;"true";"junction";1;283.15;283.15;688;0;0;0;NaN;0;NaN;NaN;3417539.38153;5369169.10489;0;0
"CON0001F45F281E8441E1";149.84;"true";"junction";1;283.15;283.15;689;0;0;0;NaN;0;NaN;NaN;3417630.59033;5369237.80586;0;0
"CON0003A85F281E87AC2F";149.91;"true";"junction";1;283.15;283.15;690;0;0;0;NaN;0;NaN;NaN;3417651.09945;5369232.88993;0;0
"CON0001AE5F281E83C1F4";149.74;"true";"junction";1;283.15;283.15;691;0;0;0;NaN;0;NaN;NaN;3417785.28634;5369309.6607;0;0
"CON00021C5F281E848690";149.75;"true";"junction";1;283.15;283.15;692;0;0;0;NaN;0;NaN;NaN;3417789.93381;5369309.77412;0;0
"CON0001B15F281E83C691";149.84;"true";"junction";1;283.15;283.15;693;0;0;0;NaN;0;NaN;NaN;3418007.05736;5368930.03185;0;0
"CON0002475F281E84D536";149.88;"true";"junction";1;283.15;283.15;694;0;0;0;NaN;0;NaN;NaN;3418009.8106;5368933.77847;0;0
"CON0004925F281E89A42C";150.05;"true";"junction";1;283.15;283.15;695;0;0;0;NaN;0;NaN;NaN;3418024.46828;5368953.72473;0;0
"CON0001B25F281E83CB91";149.73;"true";"junction";1;283.15;283.15;696;0;0;0;NaN;0;NaN;NaN;3417876.29668;5369323.47274;0;0
"CON0001FB5F281E844CD9";149.71;"true";"junction";1;283.15;283.15;697;0;0;0;NaN;0;NaN;NaN;3417876.27849;5369321.17677;0;0
"CON0004135F281E886F0B";149.84;"true";"junction";1;283.15;283.15;698;0;0;0;NaN;0;NaN;NaN;3417876.38532;5369334.66076;0;0
"CON0001B45F281E83CEED";149.44;"true";"junction";1;283.15;283.15;699;0;0;0;NaN;0;NaN;NaN;3417528.06887;5369119.92753;0;0
"CON0001CB5F281E84FE31";149.48;"true";"junction";1;283.15;283.15;700;0;0;0;NaN;0;NaN;NaN;3417532.86194;5369138.53261;0;0
"CON0003C45F281E87DC9C";149.34;"true";"junction";1;283.15;283.15;701;0;0;0;NaN;0;NaN;NaN;3417515.6995;5369071.91391;0;0
"CON0004255F281E889179";149.51;"true";"junction";1;283.15;283.15;702;0;0;0;NaN;0;NaN;NaN;3417535.99136;5369150.6799;0;0
"CON0004275F281E889512";149.45;"true";"junction";1;283.15;283.15;703;0;0;0;NaN;0;NaN;NaN;3417529.65433;5369126.08177;0;0
"CON0004285F281E8896E9";149.52;"true";"junction";1;283.15;283.15;704;0;0;0;NaN;0;NaN;NaN;3417537.46973;5369156.41845;0;0
"CON00043B5F281E88C149";149.37;"true";"junction";1;283.15;283.15;705;0;0;0;NaN;0;NaN;NaN;3417520.15645;5369089.21424;0;0
"CON00043C5F281E88C344";149.4;"true";"junction";1;283.15;283.15;706;0;0;0;NaN;0;NaN;NaN;3417523.02629;5369100.35397;0;0
"CON00043D5F281E88C541";149.39;"true";"junction";1;283.15;283.15;707;0;0;0;NaN;0;NaN;NaN;3417521.90288;5369095.99327;0;0
"CON0005045F281E8A9EC0";149.5;"true";"junction";1;283.15;283.15;708;0;0;0;NaN;0;NaN;NaN;3417534.75066;5369145.86397;0;0
"CON0001B65F281E83D33D";149.52;"true";"junction";1;283.15;283.15;709;0;0;0;NaN;0;NaN;NaN;3417844.87434;5369309.30259;0;0
"CON0001B75F281E83D5BE";151.19;"true";"junction";1;283.15;283.15;710;0;0;0;NaN;0;NaN;NaN;3418251.617;5369067.771;0;0
"CON00027E5F281E853979";151.16;"true";"junction";1;283.15;283.15;711;0;0;0;NaN;0;NaN;NaN;3418244.88558;5369066.3213;0;0
"CON00027F5F281E853B45";151.17;"true";"junction";1;283.15;283.15;712;0;0;0;NaN;0;NaN;NaN;3418245.94536;5369066.54954;0;0
"CON0001B85F281E83D772";150.34;"true";"junction";1;283.15;283.15;713;0;0;0;NaN;0;NaN;NaN;3418442.36663;5369130.40988;0;0
"CON0001D85F281E8412A6";150.32;"true";"junction";1;283.15;283.15;714;0;0;0;NaN;0;NaN;NaN;3418443.3035;5369132.75593;0;0
"CON0001B95F281E83D955";150.04;"true";"junction";1;283.15;283.15;715;0;0;0;NaN;0;NaN;NaN;3417999.46183;5369254.11849;0;0
"CON00023A5F281E84BD4B";150.11;"true";"junction";1;283.15;283.15;716;0;0;0;NaN;0;NaN;NaN;3418025.23865;5369250.06268;0;0
"CON0003AA5F281E87AFAC";150.02;"true";"junction";1;283.15;283.15;717;0;0;0;NaN;0;NaN;NaN;3417990.70102;5369255.49695;0;0
"CON0001BA5F281E83DB51";150.05;"true";"junction";1;283.15;283.15;718;0;0;0;NaN;0;NaN;NaN;3418060.00849;5368878.25309;0;0
"CON0002145F281E8479AF";149.93;"true";"junction";1;283.15;283.15;719;0;0;0;NaN;0;NaN;NaN;3418042.16173;5368888.20444;0;0
"CON00048F5F281E899D5B";150.16;"true";"junction";1;283.15;283.15;720;0;0;0;NaN;0;NaN;NaN;3418076.84296;5368868.8662;0;0
"CON0001BB5F281E83DDA9";150.41;"true";"junction";1;283.15;283.15;721;0;0;0;NaN;0;NaN;NaN;3418004.27327;5369051.74624;0;0
"CON0002175F281E847EA4";150.52;"true";"junction";1;283.15;283.15;722;0;0;0;NaN;0;NaN;NaN;3418030.25297;5369050.21148;0;0
"CON00044F5F281E88EE9E";150.35;"true";"junction";1;283.15;283.15;723;0;0;0;NaN;0;NaN;NaN;3417991.29985;5369052.51265;0;0
"CON0004515F281E88F4C1";150.41;"true";"junction";1;283.15;283.15;724;0;0;0;NaN;0;NaN;NaN;3418005.61641;5369051.66689;0;0
"CON0004525F281E89F7A3";150.48;"true";"junction";1;283.15;283.15;725;0;0;0;NaN;0;NaN;NaN;3418022.18958;5369050.68783;0;0
"CON0004535F281E89FA4F";150.59;"true";"junction";1;283.15;283.15;726;0;0;0;NaN;0;NaN;NaN;3418045.80548;5369049.29271;0;0
"CON0004545F281E89FCEF";150.68;"true";"junction";1;283.15;283.15;727;0;0;0;NaN;0;NaN;NaN;3418067.74648;5369047.99654;0;0
"CON0005535F281E8B9890";150.34;"true";"junction";1;283.15;283.15;728;0;0;0;NaN;0;NaN;NaN;3417988.51761;5369052.67701;0;0
"CON0001BC5F281E83DFA6";150.89;"true";"junction";1;283.15;283.15;729;0;0;0;NaN;0;NaN;NaN;3418564.04783;5369172.21456;0;0
"CON0001DE5F281E841B5D";150.62;"true";"junction";1;283.15;283.15;730;0;0;0;NaN;0;NaN;NaN;3418540.95;5369172.76906;0;0
"CON0001CD5F281E8401CE";149.67;"true";"junction";1;283.15;283.15;731;0;0;0;NaN;0;NaN;NaN;3417765.179;5369309.17;0;0
"CON00022F5F281E84AABA";149.56;"true";"junction";1;283.15;283.15;732;0;0;0;NaN;0;NaN;NaN;3417731.22087;5369307.02526;0;0
"CON00033B5F281E86DFF5";149.6;"true";"junction";1;283.15;283.15;733;0;0;0;NaN;0;NaN;NaN;3417744.97942;5369307.89423;0;0
"CON0003AB5F281E87B159";149.63;"true";"junction";1;283.15;283.15;734;0;0;0;NaN;0;NaN;NaN;3417752.11453;5369308.34487;0;0
"CON0003CD5F281E87EC41";149.66;"true";"junction";1;283.15;283.15;735;0;0;0;NaN;0;NaN;NaN;3417761.96778;5369308.96718;0;0
"CON0004185F281E887857";149.62;"true";"junction";1;283.15;283.15;736;0;0;0;NaN;0;NaN;NaN;3417749.66176;5369308.18996;0;0
"CON0001F85F281E844848";149.83;"true";"junction";1;283.15;283.15;737;0;0;0;NaN;0;NaN;NaN;3418056.04473;5369240.5045;0;0
"CON0002035F281E84590B";149.94;"true";"junction";1;283.15;283.15;738;0;0;0;NaN;0;NaN;NaN;3418023.97502;5369197.78263;0;0
"CON0004615F281E891AC5";149.86;"true";"junction";1;283.15;283.15;739;0;0;0;NaN;0;NaN;NaN;3418046.86215;5369228.27187;0;0
"CON0004625F281E891D06";149.84;"true";"junction";1;283.15;283.15;740;0;0;0;NaN;0;NaN;NaN;3418052.25686;5369235.45847;0;0
"CON0004655F281E892488";149.82;"true";"junction";1;283.15;283.15;741;0;0;0;NaN;0;NaN;NaN;3418059.00198;5369244.44402;0;0
"CON0004665F281E8926B4";149.88;"true";"junction";1;283.15;283.15;742;0;0;0;NaN;0;NaN;NaN;3418041.52961;5369221.16809;0;0
"CON0004A35F281E89CCB2";149.96;"true";"junction";1;283.15;283.15;743;0;0;0;NaN;0;NaN;NaN;3418018.53;5369190.529;0;0
"CON0001C45F281E83F3D2";150.5;"true";"junction";1;283.15;283.15;744;0;0;0;NaN;0;NaN;NaN;3418427.83412;5369094.99778;0;0
"CON0002215F281E848F3E";150.46;"true";"junction";1;283.15;283.15;745;0;0;0;NaN;0;NaN;NaN;3418432.95625;5369107.09126;0;0
"CON0001C55F281E83F524";151.04;"true";"junction";1;283.15;283.15;746;0;0;0;NaN;0;NaN;NaN;3418272.60381;5369069.48126;0;0
"CON0002085F281E846080";151.14;"true";"junction";1;283.15;283.15;747;0;0;0;NaN;0;NaN;NaN;3418258.47511;5369068.32988;0;0
"CON00020E5F281E846CE9";151.16;"true";"junction";1;283.15;283.15;748;0;0;0;NaN;0;NaN;NaN;3418256.34277;5369068.15611;0;0
"CON00021A5F281E84834D";150.93;"true";"junction";1;283.15;283.15;749;0;0;0;NaN;0;NaN;NaN;3418287.866;5369070.725;0;0
"CON0002345F281E84B1F1";151.01;"true";"junction";1;283.15;283.15;750;0;0;0;NaN;0;NaN;NaN;3418276.25047;5369069.77843;0;0
"CON0002785F281E852D58";151.07;"true";"junction";1;283.15;283.15;751;0;0;0;NaN;0;NaN;NaN;3418268.25658;5369069.12699;0;0
"CON0004695F281E892F6D";150.94;"true";"junction";1;283.15;283.15;752;0;0;0;NaN;0;NaN;NaN;3418286.22017;5369070.59088;0;0
"CON00046B5F281E893397";151;"true";"junction";1;283.15;283.15;753;0;0;0;NaN;0;NaN;NaN;3418278.18938;5369069.93643;0;0
"CON0001C65F281E84F69A";149.8;"true";"junction";1;283.15;283.15;754;0;0;0;NaN;0;NaN;NaN;3417806.66628;5369291.24384;0;0
"CON0004155F281E8872D3";149.82;"true";"junction";1;283.15;283.15;755;0;0;0;NaN;0;NaN;NaN;3417807.02127;5369288.64203;0;0
"CON0001C95F281E84FB38";149.84;"true";"junction";1;283.15;283.15;756;0;0;0;NaN;0;NaN;NaN;3417728.11373;5369237.52517;0;0
"CON0001CC5F281E840062";149.96;"true";"junction";1;283.15;283.15;757;0;0;0;NaN;0;NaN;NaN;3417977.44231;5369258.2948;0;0
"CON0003A95F281E87ADE0";149.84;"true";"junction";1;283.15;283.15;758;0;0;0;NaN;0;NaN;NaN;3417960.49178;5369263.49901;0;0
"CON0001CE5F281E840334";149.71;"true";"junction";1;283.15;283.15;759;0;0;0;NaN;0;NaN;NaN;3417677.11365;5369228.57005;0;0
"CON00021E5F281E848A10";149.77;"true";"junction";1;283.15;283.15;760;0;0;0;NaN;0;NaN;NaN;3417669.40343;5369229.8262;0;0
"CON00022E5F281E84A901";149.81;"true";"junction";1;283.15;283.15;761;0;0;0;NaN;0;NaN;NaN;3417665.42768;5369230.47392;0;0
"CON0004295F281E889952";149.87;"true";"junction";1;283.15;283.15;762;0;0;0;NaN;0;NaN;NaN;3417657.2839;5369231.80071;0;0
"CON00042A5F281E889C0C";149.79;"true";"junction";1;283.15;283.15;763;0;0;0;NaN;0;NaN;NaN;3417667.05641;5369230.20857;0;0
"CON0001CF5F281E8404BD";150.23;"true";"junction";1;283.15;283.15;764;0;0;0;NaN;0;NaN;NaN;3417826.13552;5369027.29633;0;0
"CON0001D95F281E84140F";150.24;"true";"junction";1;283.15;283.15;765;0;0;0;NaN;0;NaN;NaN;3417842.63814;5369029.51968;0;0
"CON0001F05F281E843BCA";150.24;"true";"junction";1;283.15;283.15;766;0;0;0;NaN;0;NaN;NaN;3417843.80264;5369029.67657;0;0
"CON0001D05F281E840609";150.52;"true";"junction";1;283.15;283.15;767;0;0;0;NaN;0;NaN;NaN;3418414.15621;5369074.46417;0;0
"CON0002135F281E847826";150.52;"true";"junction";1;283.15;283.15;768;0;0;0;NaN;0;NaN;NaN;3418418.58273;5369079.90295;0;0
"CON0002305F281E84AC2E";150.51;"true";"junction";1;283.15;283.15;769;0;0;0;NaN;0;NaN;NaN;3418407.92858;5369066.81239;0;0
"CON0001D15F281E84076D";148.83;"true";"junction";1;283.15;283.15;770;0;0;0;NaN;0;NaN;NaN;3417366.34276;5369068.74283;0;0
"CON0004F05F281E8A7651";148.82;"true";"junction";1;283.15;283.15;771;0;0;0;NaN;0;NaN;NaN;3417345.81575;5369069.3749;0;0
"CON0004F15F281E8A7817";148.83;"true";"junction";1;283.15;283.15;772;0;0;0;NaN;0;NaN;NaN;3417370.33786;5369068.61981;0;0
"CON0004F55F281E8A8096";148.82;"true";"junction";1;283.15;283.15;773;0;0;0;NaN;0;NaN;NaN;3417351.24322;5369069.20777;0;0
"CON0004F75F281E8A84B7";148.85;"true";"junction";1;283.15;283.15;774;0;0;0;NaN;0;NaN;NaN;3417394.08494;5369067.88858;0;0
"CON0001D35F281E840A71";150.66;"true";"junction";1;283.15;283.15;775;0;0;0;NaN;0;NaN;NaN;3418366.20704;5369062.20425;0;0
"CON0002A75F281E859353";150.64;"true";"junction";1;283.15;283.15;776;0;0;0;NaN;0;NaN;NaN;3418372.30821;5369060.81072;0;0
"CON0001D45F281E840BE1";149.49;"true";"junction";1;283.15;283.15;777;0;0;0;NaN;0;NaN;NaN;3417695.07149;5369306.17075;0;0
"CON0001E55F281E8425B5";149.53;"true";"junction";1;283.15;283.15;778;0;0;0;NaN;0;NaN;NaN;3417722.66716;5369306.65729;0;0
"CON00022C5F281E84A5BB";149.52;"true";"junction";1;283.15;283.15;779;0;0;0;NaN;0;NaN;NaN;3417714.48834;5369306.51309;0;0
"CON0002335F281E84B08A";149.47;"true";"junction";1;283.15;283.15;780;0;0;0;NaN;0;NaN;NaN;3417687.82864;5369306.04305;0;0
"CON0003F45F281E8836F2";149.51;"true";"junction";1;283.15;283.15;781;0;0;0;NaN;0;NaN;NaN;3417706.76759;5369306.37696;0;0
"CON0003F65F281E883A83";149.5;"true";"junction";1;283.15;283.15;782;0;0;0;NaN;0;NaN;NaN;3417702.15861;5369306.2957;0;0
"CON0003F75F281E883C34";149.54;"true";"junction";1;283.15;283.15;783;0;0;0;NaN;0;NaN;NaN;3417724.01987;5369306.68114;0;0
"CON0001D65F281E840F83";150.44;"true";"junction";1;283.15;283.15;784;0;0;0;NaN;0;NaN;NaN;3417862.1929;5369429.83051;0;0
